@relation 'high_csv-weka.filters.unsupervised.attribute.Remove-R1-3,19-22-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R5-6-weka.filters.unsupervised.attribute.Remove-R2-3'

@attribute price numeric
@attribute sqft_living numeric
@attribute waterfront numeric
@attribute view numeric
@attribute condition numeric
@attribute grade numeric
@attribute sqft_above numeric
@attribute sqft_basement numeric
@attribute zipcode numeric

@data
872500,2040,0,0,3,8,1840,200,98109
872500,1990,0,0,3,9,1260,730,98199
872750,2870,0,0,3,10,2870,0,98052
873000,2720,0,0,3,11,2720,0,98027
874000,2860,0,1,5,7,1560,1300,98115
874000,1350,0,0,3,9,1350,0,98119
874150,3530,0,1,3,10,2570,960,98034
874950,1080,0,0,3,7,1080,0,98117
875000,3250,0,0,3,10,2500,750,98136
875000,2440,0,0,3,8,1320,1120,98115
875000,2920,0,0,3,8,2320,600,98112
875000,3840,0,0,3,9,3840,0,98074
875000,3110,0,2,4,8,3110,0,98075
875000,2380,0,0,4,9,2240,140,98117
875000,3600,0,0,4,11,3600,0,98077
875000,1220,0,0,4,7,1220,0,98039
875000,3720,0,0,4,9,1930,1790,98005
875000,2850,0,0,3,7,2040,810,98103
875000,2720,0,1,4,8,1700,1020,98199
875000,1820,0,0,4,7,1820,0,98004
875000,3470,0,0,3,10,3470,0,98077
875000,3230,0,0,3,9,3230,0,98053
875000,2010,0,0,5,7,1210,800,98103
875000,1670,0,0,5,8,1670,0,98103
875000,3270,0,0,3,11,3270,0,98077
875000,2350,0,0,4,8,1990,360,98102
875000,2220,0,2,4,7,1220,1000,98199
875000,3220,0,0,3,10,3220,0,98077
875000,2530,0,0,4,8,2530,0,98006
875000,3790,0,0,3,9,3790,0,98053
875000,3790,0,0,3,10,3790,0,98075
875000,2520,0,1,4,9,2520,0,98116
875000,1160,0,0,3,7,1160,0,98004
875000,4720,0,0,3,11,3210,1510,98053
875000,1800,0,0,4,8,1800,0,98103
875000,2180,0,0,4,9,2180,0,98040
875000,2520,0,0,3,8,1400,1120,98103
875000,3720,0,2,5,8,1860,1860,98075
875000,3030,0,0,3,11,3030,0,98077
875000,1820,0,0,4,7,1820,0,98004
875000,1690,0,0,3,8,1690,0,98040
875000,4430,0,0,3,9,3000,1430,98056
875000,2820,0,0,4,8,1930,890,98105
875000,4230,0,0,3,10,2720,1510,98074
875000,2280,0,0,5,7,1280,1000,98103
875000,2360,0,0,3,7,1320,1040,98004
875000,2960,0,0,3,9,2960,0,98033
875909,3610,0,0,3,10,3610,0,98075
876650,2170,0,0,5,9,1650,520,98040
877500,3060,0,0,4,8,2040,1020,98144
878000,3810,0,0,3,9,3810,0,98074
878000,3480,0,0,3,11,3480,0,98027
879000,3360,0,0,3,10,3360,0,98075
879000,4230,0,0,4,10,4230,0,98072
879000,3590,0,0,3,10,3590,0,98077
879000,3030,0,0,4,9,2080,950,98119
879900,3580,0,0,3,10,1840,1740,98074
879950,3500,0,4,4,9,1830,1670,98146
879950,3020,0,0,3,9,3020,0,98033
879950,3010,0,0,3,9,3010,0,98033
880000,2800,0,0,3,9,1890,910,98105
880000,2870,0,0,3,9,2870,0,98103
880000,3030,0,0,3,9,3030,0,98117
880000,1530,0,0,4,7,1530,0,98112
880000,3020,0,0,3,9,3020,0,98033
880000,2350,0,0,3,9,2150,200,98112
880000,2560,0,2,4,8,1450,1110,98033
880000,2640,0,0,5,8,1760,880,98126
880000,2070,0,0,3,8,2070,0,98144
880000,2530,0,0,5,8,1350,1180,98040
880000,2130,0,0,4,8,2130,0,98072
880000,4060,0,0,4,9,4060,0,98077
880000,2340,0,0,3,8,2340,0,98040
880000,3860,0,2,3,9,1930,1930,98155
880000,3220,0,0,4,9,2320,900,98105
880000,3070,0,0,5,8,2100,970,98005
880000,2510,0,2,4,9,1830,680,98199
880000,4600,0,0,3,10,3180,1420,98006
880000,3550,0,0,3,10,3550,0,98052
880000,2580,0,0,3,8,2580,0,98033
881000,2510,0,3,5,8,1590,920,98144
882566,3560,0,0,3,8,3560,0,98052
882990,3560,0,0,3,10,3560,0,98075
883000,2960,0,0,3,10,2960,0,98072
883000,2800,0,0,3,9,2170,630,98112
883000,3670,0,0,3,10,3670,0,98074
883000,2410,0,0,5,8,1650,760,98115
884250,3840,0,0,3,10,3840,0,98075
884744,4210,0,0,3,9,4210,0,98074
884900,5370,0,0,3,8,5370,0,98040
885000,2830,0,0,3,9,2830,0,98105
885000,2200,0,0,5,7,1440,760,98112
885000,4090,0,0,3,10,4090,0,98075
885000,2730,0,0,3,8,1550,1180,98115
885000,4470,0,0,3,10,4470,0,98053
885000,2640,0,2,4,8,1960,680,98040
885000,2590,0,0,5,7,1790,800,98109
885000,2400,0,0,3,7,1370,1030,98109
885000,2620,0,0,3,8,2620,0,98033
885000,3310,0,2,3,8,2200,1110,98136
885000,2060,0,0,4,9,1610,450,98040
885000,2880,0,0,4,9,2880,0,98006
885000,1313,0,0,3,8,1313,0,98119
885000,2940,0,0,3,9,2940,0,98136
885250,3670,0,0,3,10,3670,0,98074
886000,2380,0,0,5,9,1650,730,98199
886000,2660,0,0,4,7,1480,1180,98112
887000,3830,0,2,5,9,2440,1390,98008
887000,3000,0,2,4,8,2470,530,98177
887200,1400,0,0,3,7,1400,0,98103
887250,4320,0,0,3,9,3500,820,98056
887500,4230,0,3,3,9,3780,450,98166
888000,1250,0,0,4,7,1250,0,98004
888550,3540,0,0,3,10,3540,0,98053
888990,3540,0,0,3,9,3540,0,98074
889000,3210,0,0,3,9,3210,0,98136
889000,2570,0,0,4,8,1580,990,98105
889000,4070,0,0,3,10,4070,0,98075
889000,3920,0,0,3,9,3920,0,98053
889950,3080,0,0,3,9,3080,0,98033
889950,3700,0,0,3,9,3700,0,98074
890000,2550,0,0,3,8,2370,180,98109
890000,3180,0,0,3,10,3180,0,98059
890000,2610,0,0,5,8,1260,1350,98122
890000,3370,0,0,3,8,3370,0,98177
890000,2060,0,0,4,8,2060,0,98033
890000,4360,0,0,3,10,2320,2040,98038
890000,4030,0,0,4,9,2800,1230,98005
890000,2870,0,0,4,8,1480,1390,98040
890000,2770,0,0,3,8,2770,0,98040
890000,1480,0,0,4,6,1480,0,98075
890000,2930,0,0,3,9,2930,0,98052
890000,3220,0,0,3,11,3220,0,98077
890000,2590,0,0,4,8,2310,280,98122
890000,2310,0,0,5,8,2310,0,98122
890000,2770,0,0,3,8,1870,900,98107
890000,3050,0,0,3,10,3050,0,98053
890000,4420,0,0,3,10,3410,1010,98027
890000,4490,0,0,3,10,3200,1290,98027
890000,4100,0,2,3,10,4100,0,98075
890776,3170,0,0,3,9,3170,0,98075
890900,3420,0,0,3,9,3420,0,98027
891000,2330,0,0,5,7,1720,610,98117
891500,3090,0,0,4,10,3090,0,98075
892500,2120,0,1,3,9,1720,400,98177
893880,2820,0,0,5,8,1430,1390,98006
894000,3800,0,0,3,9,3800,0,98053
894400,3100,0,0,3,10,3100,0,98053
895000,2500,0,0,4,10,1910,590,98112
895000,2350,0,0,4,8,1220,1130,98004
895000,3500,0,0,3,10,2360,1140,98040
895000,2160,0,0,3,10,2160,0,98059
895000,1950,0,0,3,8,1330,620,98109
895000,3480,0,0,3,10,3480,0,98053
895000,2640,0,0,5,8,1730,910,98115
895000,3550,0,0,3,8,3550,0,98144
895000,2876,0,2,4,9,1970,906,98040
895000,1700,0,1,3,8,1260,440,98199
895000,2850,0,0,3,9,2850,0,98033
895000,2750,0,3,3,8,1650,1100,98006
895000,3390,0,0,4,8,2530,860,98144
895000,2550,0,0,4,9,1610,940,98004
895000,3570,0,3,3,9,2630,940,98074
895000,1710,0,0,4,8,1710,0,98112
895000,3240,0,0,3,10,3240,0,98075
895900,3640,0,3,3,9,2790,850,98075
895950,3180,0,0,3,9,3180,0,98074
895990,3555,0,0,3,9,3555,0,98053
896000,2660,0,0,4,8,2080,580,98115
896000,2520,0,3,4,8,1570,950,98040
896000,3560,0,0,3,11,3560,0,98077
897000,2820,0,0,3,9,2820,0,98115
897500,4370,0,0,3,10,4370,0,98053
898000,2700,0,0,5,9,2700,0,98007
898000,3700,0,0,3,10,3700,0,98077
898000,2680,0,0,4,8,1450,1230,98004
898000,1490,0,0,4,7,1490,0,98004
898000,2470,0,0,4,8,1480,990,98199
898000,2580,0,0,3,8,2580,0,98005
898000,3530,0,0,3,10,3530,0,98006
898000,2650,0,3,3,9,1770,880,98034
898500,2890,0,0,3,8,1990,900,98117
898888,2080,0,0,3,9,2080,0,98033
899000,3540,0,0,3,10,3540,0,98052
899000,2290,0,3,4,8,1550,740,98008
899000,1950,0,0,3,9,1950,0,98033
899000,2370,0,2,3,8,1440,930,98177
899000,3720,0,0,3,10,3720,0,98053
899000,1480,0,0,4,8,1480,0,98004
899000,4080,0,0,3,10,4080,0,98075
899000,2580,0,0,3,8,2580,0,98033
899000,2490,0,0,3,9,1780,710,98136
899100,2410,0,0,4,8,1400,1010,98040
899900,2580,0,0,3,8,2580,0,98033
899950,3290,0,1,3,9,2360,930,98034
900000,3400,0,0,3,10,3400,0,98075
900000,1330,0,0,3,7,1330,0,98033
900000,3180,0,0,4,11,3180,0,98074
900000,2460,0,0,4,9,2460,0,98007
900000,1190,0,0,3,7,1190,0,98117
900000,2660,0,0,5,8,1800,860,98105
900000,4210,0,0,3,9,3280,930,98059
900000,2300,0,0,4,9,2300,0,98040
900000,4350,0,0,3,10,2950,1400,98005
900000,4700,0,0,3,10,3420,1280,98005
900000,2980,0,0,3,8,1590,1390,98033
900000,3070,0,0,3,9,2030,1040,98116
900000,3620,0,0,3,10,3620,0,98052
900000,2990,0,0,3,10,2990,0,98155
900000,1560,0,0,3,8,1390,170,98117
900000,2510,0,0,3,9,2510,0,98005
900000,1920,0,2,3,10,1780,140,98116
900000,3810,0,0,3,9,3810,0,98077
900000,2620,0,0,4,8,1770,850,98004
900000,2160,0,2,5,8,1620,540,98119
900000,1240,0,0,3,7,1240,0,98102
900000,4020,0,0,3,8,2010,2010,98107
900000,3870,0,0,3,10,3150,720,98006
900000,3870,0,0,3,10,3870,0,98074
900000,2260,0,0,3,8,1700,560,98117
900000,4130,0,0,3,9,3170,960,98077
900000,2850,0,1,3,8,1680,1170,98155
900000,1540,0,0,3,7,1540,0,98122
900000,3950,0,3,3,10,2050,1900,98117
900000,3510,0,0,3,10,3510,0,98075
900000,4080,0,3,3,10,4080,0,98092
900000,3020,0,0,3,8,3020,0,98040
900000,3690,0,0,3,11,3690,0,98027
900000,3370,0,2,3,8,2470,900,98126
900000,2620,0,0,3,7,1760,860,98117
900000,2230,0,0,5,8,1540,690,98103
900000,2320,0,0,3,8,1620,700,98112
900000,1980,0,3,3,8,1700,280,98119
900000,3860,0,0,3,10,3860,0,98075
900000,7120,0,4,3,12,5480,1640,98006
901000,1560,0,0,3,7,1560,0,98126
901000,3030,0,3,3,9,2360,670,98034
902000,2530,0,0,5,9,1570,960,98006
902000,3030,0,0,3,9,3030,0,98033
902000,3240,0,2,3,8,1620,1620,98118
902500,3240,0,0,3,10,2130,1110,98010
903000,1140,0,0,4,6,1140,0,98004
903000,3860,0,0,4,10,3860,0,98006
905000,3300,0,0,3,7,2390,910,98040
905000,2970,0,0,3,9,2340,630,98040
905000,3330,0,0,3,10,3330,0,98006
905000,3100,0,4,3,9,1660,1440,98008
905000,3520,0,0,3,9,3520,0,98092
905000,3520,0,0,4,10,3520,0,98027
905000,2930,0,0,4,10,2930,0,98007
905000,2980,0,0,3,9,2340,640,98115
905000,3440,0,0,3,11,3440,0,98029
905000,2730,0,1,3,9,2730,0,98199
905000,3450,0,0,3,10,3450,0,98072
905000,2240,0,0,3,8,1770,470,98122
905000,3370,0,0,4,10,3370,0,98072
905000,3500,0,0,3,10,2570,930,98006
906000,2480,0,3,3,8,1480,1000,98105
906000,2030,0,0,3,9,2030,0,98112
907000,2170,0,0,5,8,2170,0,98033
907000,1340,0,1,3,9,1340,0,98105
907500,2850,0,2,4,7,1900,950,98115
907500,2770,0,0,4,9,2770,0,98007
907687,3560,0,0,3,9,2930,630,98075
908800,3420,0,0,4,8,2430,990,98144
908950,3090,0,0,3,9,3090,0,98006
908990,3530,0,0,3,10,3530,0,98075
909000,3680,0,0,3,10,3680,0,98006
909500,4420,0,0,3,10,3410,1010,98027
909950,3050,0,0,3,9,3050,0,98033
910000,3350,0,0,3,11,3350,0,98052
910000,2480,0,0,3,10,2480,0,98144
910000,4190,0,0,4,9,2040,2150,98005
910000,4040,0,0,3,11,4040,0,98077
910000,2890,0,4,3,8,2090,800,98118
910000,3530,0,0,4,9,3530,0,98072
910000,3170,0,0,3,10,3170,0,98053
910000,3750,0,0,3,9,3750,0,98074
910000,2640,0,0,3,10,2640,0,98115
910000,2350,0,0,3,9,2350,0,98112
910000,2770,0,0,4,9,2770,0,98027
910000,3340,0,0,3,9,2240,1100,98052
910000,3570,0,0,3,11,3570,0,98052
910000,2700,0,0,4,8,1350,1350,98115
910000,3020,0,0,3,9,2080,940,98199
910000,2180,0,0,4,8,1660,520,98040
910000,2000,0,4,3,9,2000,0,98034
910000,2720,0,0,3,9,2720,0,98033
910000,2030,0,0,3,9,1970,60,98004
911000,3526,0,0,3,10,3526,0,98075
911100,3330,0,0,5,8,3330,0,98155
912000,1980,0,0,3,9,1980,0,98103
912000,2979,0,2,3,11,2979,0,98006
912000,4030,0,0,3,10,4030,0,98075
913000,3640,0,0,3,11,3640,0,98075
913000,2170,0,0,4,7,1110,1060,98103
913888,2370,0,0,4,9,2370,0,98006
914154,2940,0,0,3,10,2940,0,98075
914500,3950,0,0,3,10,3950,0,98075
914600,3180,0,0,3,11,3180,0,98072
915000,2750,0,0,5,9,1840,910,98112
915000,3510,0,0,3,10,3510,0,98053
915000,3400,0,0,4,11,3400,0,98052
915000,3210,0,0,3,10,3210,0,98007
915000,5250,0,0,3,10,5250,0,98059
915000,2580,0,0,4,7,1730,850,98004
915000,2800,0,0,5,7,1400,1400,98004
915000,2660,0,0,3,9,2170,490,98122
915000,3140,0,0,3,9,2500,640,98052
915000,3490,0,4,4,9,1840,1650,98005
915000,2390,0,0,5,8,1580,810,98109
915000,3390,0,3,4,8,1740,1650,98116
915000,1560,0,0,3,7,1560,0,98004
915000,2930,0,3,3,9,2930,0,98006
915000,2910,0,0,3,8,2910,0,98034
915000,3850,0,0,3,10,3120,730,98053
915557,3740,0,0,4,9,2540,1200,98006
917000,3500,0,2,3,10,3500,0,98027
917500,3880,0,0,3,10,2570,1310,98033
918000,3920,0,0,3,9,2820,1100,98052
919000,3620,0,4,3,10,2220,1400,98075
919204,3760,0,0,3,9,2860,900,98117
919950,3170,0,0,3,9,3170,0,98074
919990,3960,0,0,3,10,3960,0,98075
920000,2730,0,0,3,8,2130,600,98105
920000,3750,0,0,3,10,3750,0,98074
920000,1850,0,0,3,8,1660,190,98112
920000,3670,0,2,4,9,1950,1720,98006
920000,3130,0,0,3,9,3130,0,98006
920000,2800,0,0,3,9,2800,0,98053
920000,3820,0,3,3,9,2830,990,98116
920000,3810,0,0,3,10,3810,0,98007
920000,2880,0,0,5,9,1710,1170,98116
920000,3300,0,0,3,8,2200,1100,98103
920000,2590,0,0,3,9,2590,0,98074
920000,2480,0,0,3,8,1240,1240,98122
920000,3470,0,0,3,10,3470,0,98027
920000,3650,0,4,4,7,2200,1450,98144
920000,2230,0,0,3,7,1730,500,98102
920000,1410,0,0,3,7,960,450,98004
920000,3550,0,0,3,9,3550,0,98027
920000,4080,0,0,3,9,4080,0,98053
920000,2420,0,0,5,9,1870,550,98105
920000,3660,0,0,3,10,3660,0,98038
920000,3140,0,2,5,8,1570,1570,98006
920000,3140,0,1,3,10,3140,0,98034
920000,3540,0,0,3,9,3540,0,98033
920000,4030,0,0,3,10,4030,0,98045
920000,2190,0,0,3,9,1540,650,98122
921000,2310,0,4,4,8,2010,300,98122
921000,2380,0,0,4,8,2380,0,98004
921000,2220,0,0,4,7,1490,730,98004
921500,3670,0,0,4,9,3670,0,98077
921500,1900,0,0,3,7,1640,260,98115
921800,2950,0,0,3,10,2950,0,98199
922000,2620,0,4,4,8,1620,1000,98117
922755,3560,0,0,3,9,3560,0,98074
923990,3600,0,0,3,9,3600,0,98052
924000,2200,0,0,3,9,2200,0,98199
924000,3210,0,0,3,9,3210,0,98074
925000,3300,0,0,4,10,3300,0,98029
925000,2190,0,0,5,8,2190,0,98040
925000,3770,0,0,4,8,3770,0,98028
925000,2440,0,4,3,8,1420,1020,98115
925000,2690,0,0,5,7,1840,850,98115
925000,4420,0,1,3,9,3420,1000,98125
925000,3580,0,0,3,10,3580,0,98072
925000,4050,0,2,4,9,2230,1820,98166
925000,2560,0,0,3,10,2110,450,98119
925000,2590,0,0,4,9,2590,0,98005
925000,3350,0,0,3,9,2640,710,98117
925000,2260,0,0,4,9,2260,0,98033
925000,2670,0,0,3,8,1940,730,98117
925000,2910,0,0,4,8,1910,1000,98005
925000,4110,0,0,3,9,2630,1480,98006
925000,1630,0,0,4,8,1630,0,98109
925000,3110,0,0,3,9,3110,0,98115
925000,2710,0,0,4,9,1430,1280,98006
925000,3010,0,2,3,9,2240,770,98122
925000,5190,0,2,3,11,5190,0,98065
925000,3140,0,0,4,8,2040,1100,98040
925000,3850,0,0,4,9,2910,940,98177
925000,3280,0,0,3,10,3280,0,98053
925000,3640,0,0,4,9,2060,1580,98006
925000,2610,0,0,4,9,1660,950,98103
925000,2710,0,0,3,7,1890,820,98115
925000,1610,0,0,3,7,1070,540,98004
925000,2110,0,2,4,8,1600,510,98115
925000,2440,0,0,3,7,1520,920,98103
925000,3280,0,2,4,9,2040,1240,98006
925000,3540,0,0,3,10,3540,0,98006
925000,3730,0,0,3,10,3730,0,98074
925000,3190,0,0,3,9,3190,0,98052
925000,3640,0,0,3,10,3640,0,98074
925000,3420,0,0,3,9,2520,900,98115
925500,1970,0,3,3,8,1970,0,98136
925850,3140,0,0,3,10,3140,0,98006
925900,3980,0,0,3,10,3980,0,98074
926250,2390,0,0,4,8,2390,0,98040
926300,1660,0,0,3,8,1660,0,98119
926500,2900,0,2,3,9,1750,1150,98034
927000,3300,0,0,3,8,3300,0,98004
928950,3280,0,0,3,9,3280,0,98006
928990,3570,0,0,3,9,3570,0,98052
929000,4030,0,0,3,9,4030,0,98053
929000,4150,0,0,3,10,4150,0,98074
929950,3790,0,0,3,11,3790,0,98027
930000,6050,0,2,3,9,4150,1900,98077
930000,2200,0,0,5,8,1430,770,98119
930000,5710,0,0,3,11,5710,0,98092
930000,2900,0,3,5,8,1530,1370,98008
930000,3780,0,0,3,10,3780,0,98072
930000,3100,0,0,3,10,3100,0,98177
930000,2950,0,0,3,9,2450,500,98116
930000,3530,0,0,3,9,3530,0,98144
930000,2460,0,0,4,7,1230,1230,98103
930000,1800,0,2,3,7,1000,800,98109
930000,3290,0,0,3,10,3290,0,98052
930000,2640,0,0,3,9,1840,800,98105
930000,2680,0,0,3,9,2680,0,98053
930000,2890,0,0,3,9,2890,0,98117
930800,4150,0,0,3,10,4150,0,98053
931000,2460,0,0,4,8,1560,900,98109
931088,3510,0,0,4,9,1930,1580,98005
932800,2980,0,0,3,9,2980,0,98115
932808,4690,0,0,3,10,3450,1240,98006
932990,3640,0,0,3,9,3640,0,98052
933000,1870,0,2,3,7,1870,0,98102
933399,3940,0,0,3,9,3110,830,98052
934000,2820,0,0,3,7,1880,940,98105
934550,2320,0,2,4,9,2320,0,98144
935000,5670,0,2,3,11,5670,0,98010
935000,1780,0,0,5,9,1780,0,98004
935000,3710,0,0,3,10,3710,0,98014
935000,2580,0,0,4,9,1850,730,98102
935000,3570,0,0,4,8,2400,1170,98177
935000,1220,0,0,3,7,1220,0,98122
935000,3150,0,0,3,10,1800,1350,98005
935000,3510,0,0,3,11,3510,0,98059
935000,4110,0,2,3,11,4110,0,98006
935000,4230,0,0,3,10,4230,0,98006
935000,1720,0,0,3,8,1060,660,98109
935000,3680,0,2,3,10,2890,790,98115
935000,2700,0,0,3,10,2700,0,98115
935000,1680,0,0,3,9,1680,0,98119
935100,3200,0,0,3,8,2700,500,98005
936000,5100,0,0,3,10,3640,1460,98075
936000,3330,0,0,3,10,3330,0,98074
936000,2960,0,2,4,8,1480,1480,98116
937000,2450,0,0,3,8,1750,700,98119
937500,4210,0,3,3,10,4210,0,98065
937500,3130,0,4,3,9,2530,600,98177
937500,1320,0,0,4,7,1320,0,98039
937500,5545,0,0,3,11,3605,1940,98014
937750,2580,0,0,5,7,1710,870,98115
938000,2410,0,0,5,8,1990,420,98040
938000,3090,0,2,3,10,3090,0,98006
939000,2240,0,0,4,9,2240,0,98040
939000,2450,0,4,3,8,1960,490,98136
939000,3270,0,0,3,9,3270,0,98033
939000,3640,0,0,3,9,3640,0,98052
940000,2140,0,0,3,9,1900,240,98119
940000,2490,0,0,5,9,2490,0,98040
940000,2720,0,0,5,9,2720,0,98040
940000,1220,0,0,4,7,1220,0,98039
940000,1790,0,0,3,8,1790,0,98119
940000,3270,0,0,3,10,3270,0,98052
940000,3770,0,2,4,8,2550,1220,98075
940000,3160,0,0,3,10,3160,0,98005
940000,1890,0,1,3,9,1470,420,98112
940000,2800,0,0,5,9,1650,1150,98005
940000,3090,0,3,4,8,1680,1410,98006
940000,2080,0,0,3,8,2080,0,98107
940000,2430,0,0,3,8,2430,0,98112
941000,2320,0,0,5,8,1820,500,98105
941500,3490,0,4,3,9,2460,1030,98177
942000,3160,0,3,3,8,2310,850,98125
942500,3750,0,2,4,9,2030,1720,98006
942500,3570,0,2,3,10,3570,0,98065
942990,3570,0,0,3,9,3570,0,98052
943500,2370,0,0,4,7,2370,0,98004
945000,2540,0,0,3,9,2540,0,98116
945000,4380,0,0,3,11,4380,0,98075
945000,2420,0,4,5,9,2000,420,98146
945000,2840,0,0,3,7,1420,1420,98004
945000,2910,0,0,5,9,1850,1060,98115
945800,3360,0,0,4,8,1760,1600,98006
946000,3140,0,0,3,9,2140,1000,98006
947500,3290,0,0,4,10,3290,0,98040
947500,2980,1,2,5,8,2180,800,98166
948000,3510,0,0,3,9,3510,0,98075
949000,2490,0,3,4,8,1240,1250,98033
949000,2980,0,0,4,9,1860,1120,98005
949000,4270,0,0,3,11,4270,0,98077
949880,2290,0,0,3,9,2290,0,98004
949950,2340,1,4,3,8,2340,0,98118
949950,4120,0,0,3,10,4120,0,98075
949990,3970,0,0,3,9,3970,0,98074
950000,4040,0,0,3,10,3030,1010,98077
950000,2150,0,4,5,8,1140,1010,98116
950000,2420,0,0,3,7,1520,900,98119
950000,2210,0,0,4,7,1460,750,98004
950000,2500,0,0,4,8,1700,800,98004
950000,2700,0,2,3,9,2070,630,98144
950000,1700,0,0,3,7,1130,570,98004
950000,2980,0,0,2,10,2640,340,98034
950000,3470,0,0,4,9,3470,0,98007
950000,1700,0,0,3,8,1700,0,98112
950000,3450,0,0,3,11,3450,0,98052
950000,3400,0,0,3,10,3400,0,98007
950000,3330,0,0,3,9,3330,0,98040
950000,2250,0,0,4,9,1880,370,98112
950000,3230,0,0,3,9,3230,0,98070
950000,4530,0,0,4,9,3200,1330,98077
950000,4140,0,0,3,11,4140,0,98059
950000,3360,0,0,3,9,3360,0,98033
950000,1720,0,0,4,7,1720,0,98040
950000,2620,0,0,3,9,2620,0,98005
950000,2490,0,2,3,8,2090,400,98105
950000,3100,0,1,4,9,3100,0,98075
950000,3770,0,0,3,10,3770,0,98053
950000,2500,0,0,4,8,1500,1000,98040
950000,3700,0,0,3,11,3700,0,98029
950000,3050,1,4,4,8,1650,1400,98198
950000,4030,0,0,3,9,4030,0,98199
950000,2750,0,2,5,9,1810,940,98006
950000,2330,0,0,4,7,2330,0,98117
950000,3080,0,2,3,9,3080,0,98199
950000,3610,0,2,4,8,3610,0,98146
950000,2770,0,1,3,9,2440,330,98136
950000,3800,0,3,4,10,3800,0,98006
950000,2150,0,0,3,8,1870,280,98112
950000,3320,0,0,3,10,3320,0,98006
950000,2790,0,0,4,10,2790,0,98040
950000,2940,0,0,4,9,2340,600,98102
950000,3820,0,0,3,10,3820,0,98074
950000,3480,0,0,4,7,1750,1730,98177
950000,5330,0,2,3,10,3570,1760,98027
950000,2280,0,0,3,9,1890,390,98112
950000,5635,0,3,3,10,4360,1275,98003
950000,2700,0,3,3,9,2700,0,98056
950000,3670,0,0,3,10,3670,0,98029
950000,2780,0,0,3,10,2780,0,98045
950000,4100,0,0,3,9,4100,0,98053
950000,2200,0,0,3,9,1760,440,98004
950968,3220,0,0,3,8,3220,0,98052
951000,3250,0,4,4,8,3250,0,98008
951000,3400,0,1,3,9,3400,0,98118
951250,2710,0,2,3,8,1910,800,98199
952000,3490,0,3,3,10,2320,1170,98006
952000,2760,0,0,3,9,2120,640,98119
952000,2450,0,0,4,9,1800,650,98102
952500,2550,0,0,4,10,2550,0,98112
952990,3550,0,0,3,9,3550,0,98052
953007,3120,0,0,3,9,2480,640,98115
954500,2440,0,2,4,8,1830,610,98008
955000,5660,0,0,3,10,4100,1560,98019
955000,3020,0,0,3,10,2720,300,98005
955000,2510,0,0,3,8,2510,0,98040
955000,3720,0,0,3,9,3720,0,98053
955500,2130,0,0,3,8,2130,0,98119
955990,3830,0,0,3,9,3830,0,98053
957000,2860,0,0,4,8,1430,1430,98005
957000,3160,0,2,3,10,2180,980,98199
957000,2370,0,0,3,9,1750,620,98107
957500,2360,0,0,4,10,2360,0,98040
958000,1800,0,2,3,8,1800,0,98112
959000,3320,0,0,5,10,3320,0,98034
959000,2830,0,0,3,10,2830,0,98117
959000,4440,0,1,4,9,2220,2220,98040
959750,3060,0,2,4,8,2460,600,98008
959900,3550,0,0,3,11,3550,0,98075
960000,3040,0,0,3,10,3040,0,98006
960000,1730,1,4,3,8,1730,0,98074
960000,4510,0,0,3,10,2820,1690,98074
960000,4610,0,0,3,10,4610,0,98075
960000,2010,0,0,4,9,1450,560,98102
960000,3430,0,2,5,10,3430,0,98005
960000,3110,0,3,4,10,3110,0,98006
960000,2460,0,0,4,7,1230,1230,98112
960000,4590,0,0,3,10,3490,1100,98177
960000,2820,0,3,5,9,1770,1050,98116
960000,2410,0,2,5,9,1800,610,98117
960000,3720,0,0,3,10,3720,0,98075
960000,3180,0,0,4,9,3180,0,98040
960000,3720,0,0,3,10,3720,0,98034
961000,2590,0,0,3,8,2590,0,98105
961500,3910,0,0,3,10,3910,0,98008
962000,3320,0,0,4,8,1810,1510,98006
962000,3340,0,0,3,11,3340,0,98059
962800,3630,0,0,3,10,3630,0,98074
962800,3780,0,0,3,9,3780,0,98006
963000,3280,0,0,3,10,3280,0,98027
963000,3530,0,0,3,10,3530,0,98033
963990,3915,0,0,3,9,3915,0,98053
963990,3830,0,0,3,9,3830,0,98053
964000,3630,0,0,3,11,3630,0,98074
965000,4070,0,0,3,10,4070,0,98052
965000,5010,0,0,5,9,3710,1300,98027
965000,2460,0,0,5,8,1620,840,98112
965000,3280,0,0,4,9,2050,1230,98006
965000,3920,0,0,4,10,3920,0,98072
965000,3290,0,0,3,8,2290,1000,98103
965000,3420,0,0,3,11,3420,0,98027
965000,3570,0,0,3,10,3570,0,98075
965000,3160,0,0,4,10,3160,0,98072
965800,2500,0,0,4,8,1500,1000,98004
966000,3810,0,0,3,10,3810,0,98074
967000,1860,0,0,3,9,1860,0,98103
967000,3100,0,0,3,9,3100,0,98115
967500,3250,0,2,4,8,2370,880,98199
968000,3610,0,4,5,9,2070,1540,98075
968000,2630,0,0,4,9,2630,0,98040
968000,2900,0,0,3,8,1450,1450,98004
968060,2620,0,2,4,7,1570,1050,98033
968933,4120,0,0,3,11,3070,1050,98033
969000,2450,0,4,5,8,2200,250,98116
969500,2080,0,2,4,8,1220,860,98122
969950,2830,0,0,3,10,2830,0,98117
969990,4150,0,0,3,10,4150,0,98075
